abstract,articleID,articleWordCount,byline,documentType,headline,keywords,multimedia,newDesk,printPage,pubDate,sectionName,snippet,source,typeOfMaterial,webURL
,59004c877c459f24986dc1ee,844,By NEIL IRWIN,article,Haunted by Low Inflation,"['Economic Conditions and Trends', 'United States Economy', 'Deflation (Economics)', 'Inflation (Economics)', 'Prices (Fares, Fees and Rates)', 'Trump, Donald J']",3,Upshot,1,2017-04-26 07:30:06,Unknown,"It will take more than a U.S. presidential election, a few months of solid global growth and a recovery in oil prices to fix it.",The New York Times,News,https://www.nytimes.com/2017/04/26/upshot/the-low-inflation-world-may-be-sticking-around-longer-than-expected.html
Yassine Alaoui Ismaili captures Casablanca&#8217;s moments of wry humor in a loving look at the Moroccan city he calls home.,590054367c459f24986dc1fe,740,By JORDAN G. TEICHER,blogpost,Unknown,"['Dancing', 'Movies', 'Photography', 'Casablanca (Morocco)', 'Alaoui Ismaili, Yassine']",3,Unknown,0,2017-04-26 08:00:41,Unknown,Yassine Alaoui Ismaili captures Casablanca&#8217;s moments of wry humor in a loving look at the Moroccan city he calls home.,The New York Times,Blog,https://lens.blogs.nytimes.com/2017/04/26/casablanca-a-city-nothing-like-the-film-yoriyas-alaoui-ismaili/
,590053ff7c459f24986dc1fd,78,By KATHERINE SCHULTEN,article,U.F.O.s,"['News and News Media', 'Reading and Writing Skills (Education)']",3,Learning,0,2017-04-26 08:02:03,Unknown,Do you believe that U.F.O.s are actually signs of alien life — or do you think these sightings are explainable some other way?,The New York Times,News,https://www.nytimes.com/2017/04/26/learning/ufos.html
,5900619f7c459f24986dc221,652,Interview by ANA MARIE COX,article,Carly Zakin And Danielle Weisberg Want You to Get The News,"['Newsletters', 'theSkimm LLC', 'Zakin, Carly', 'Weisberg, Danielle']",3,Magazine,66,2017-04-26 09:00:06,Unknown,Carly Zakin and Danielle Weisberg on their popular news digest and targeting millennials while remaining nonpartisan.,The New York Times,News,https://www.nytimes.com/2017/04/26/magazine/the-founders-of-theskimm-think-theyre-a-gateway-drug-to-the-news.html
,5900619b7c459f24986dc21f,812,By FREDA MOON,article,5 Tips for Child Care on Your Next Vacation,"['Travel and Vacations', 'Child Care', 'Caribbean Area']",3,Travel,5,2017-04-26 09:00:07,Unknown,"Finding reliable, affordable child care can be enough of a challenge at home. Where does one even begin to get help on the road? Here are five tips.",The New York Times,News,https://www.nytimes.com/2017/04/26/travel/frugal-family-how-to-find-vacation-childcare.html
,590061a07c459f24986dc222,845,By DORIE GREENSPAN,article,It’s All in the Hands,"['Cooking and Cookbooks', 'Bakeries and Baked Products', 'Recipes']",3,Magazine,28,2017-04-26 09:00:08,Unknown,So much of the pleasure is tied to touch.,The New York Times,News,https://www.nytimes.com/2017/04/26/magazine/baking-is-all-in-the-hands.html
,590061a57c459f24986dc223,1750,By FREDA MOON,article,The Ultimate Travel Amenity: A Nanny,"['Travel and Vacations', 'Families and Family Life', 'Budget Travel', 'Jamaica (West Indies)']",3,Travel,5,2017-04-26 09:00:10,Unknown,"For the Frugal Family, the appeal of an all-inclusive resort came from the child care and the possibility of a vacation that would feel like a vacation.",The New York Times,News,https://www.nytimes.com/2017/04/26/travel/family-travel-jamaica-all-inclusive-vacation-franklyn-d-resort-nanny.html
,590061a77c459f24986dc226,2123,Photographs by ERIK MADIGAN HECK and TEXT by LEANNE SHAPTON,article,Rei Kawakubo,"['Fashion and Apparel', 'Comme des Garcons', 'Kawakubo, Rei', 'Metropolitan Museum of Art', 'Photography']",3,Magazine,50,2017-04-26 09:00:11,Unknown,The 74-year-old force behind the avant-garde label Comme des Garçons makes otherworldly clothes that express hidden desires and fears.,The New York Times,News,https://www.nytimes.com/2017/04/26/magazine/rei-kawakubo-interpreter-of-dreams.html
,5900619f7c459f24986dc220,5215,By CHRISTOPHER GLAZEK,article,The C.E.O. of H.I.V.,"['Weinstein, Michael Arthur (1952- )', 'AIDS Healthcare Foundation', 'Acquired Immune Deficiency Syndrome', 'Drugs (Pharmaceuticals)', 'Health Insurance and Managed Care', 'Sanders, Bernard']",3,Magazine,44,2017-04-26 09:00:12,Unknown,Michael Weinstein’s AIDS Healthcare Foundation treats an enormous number of patients — and makes an enormous amount of money. Is that why so many activists distrust him?,The New York Times,News,https://www.nytimes.com/2017/04/26/magazine/the-ceo-of-hiv.html
,590061aa7c459f24986dc227,1136,By KWAME ANTHONY APPIAH,article,Is It Best To Get a Pet From a No-Kill Shelter? ,"['Animal Abuse, Rights and Welfare', 'Ethics (Personal)', 'Humane Society of the United States', 'Race and Ethnicity', 'Animals', 'American Society for the Prevention of Cruelty to Animals']",2,Magazine,22,2017-04-26 09:00:22,Unknown,"The magazine’s Ethicist columnist on what to take into account when adopting a pet, protecting a stepsibling from your mother and what defines ethnicity.",The New York Times,News,https://www.nytimes.com/2017/04/26/magazine/should-i-get-a-pet-from-a-no-kill-shelter.html
,59006faf7c459f24986dc258,895,By GRETCHEN REYNOLDS,article,What to Eat Before a Workout?,"['Exercise', 'Fasting', 'Weight', 'Genetics and Heredity']",3,Science,6,2017-04-26 10:00:07,Move,Fasting before exercise may have beneficial effects on fat cells.,The New York Times,News,https://www.nytimes.com/2017/04/26/well/move/the-best-thing-to-eat-before-a-workout-maybe-nothing-at-all.html
,59006fad7c459f24986dc257,1033,By ERICA REISCHER,article,Skipping the College Tour,"['Colleges and Universities', 'Admissions Standards', 'Happiness', 'Education (K-12)', 'Teenagers and Adolescence']",3,Well,0,2017-04-26 10:00:08,Family,Researchers say talking to people who have been through an experience leads to better decisions.,The New York Times,News,https://www.nytimes.com/2017/04/26/well/family/skipping-the-college-tour.html
,59006fad7c459f24986dc256,239,By DAVID GELLES,article,How to Be Mindful While Gardening,"['Gardens and Gardening', 'Seeds', 'Meditation']",3,Well,0,2017-04-26 10:00:08,Mind,Go ahead and get a little dirty with this meditative practice.,The New York Times,News,https://www.nytimes.com/2017/04/26/well/mind/how-to-be-mindful-while-gardening.html
,5900712d7c459f24986dc25d,1065,By JONATHAN WOLFE and ALEXANDRA S. LEVINE,article,Unknown,['New York City'],3,Metro,0,2017-04-26 10:06:31,Unknown,"Wednesday: A major transit update, a documentary about obituaries, and the #MuseumInstaSwap.",The New York Times,briefing,https://www.nytimes.com/2017/04/26/nyregion/new-york-today-penn-station-problems-then-and-now.html
,5900b12d7c459f24986dc352,1516,By ROBIN POGREBIN,article,Mayor Endorses Entrance Fee for the Metropolitan Museum,"['Metropolitan Museum of Art', 'Art', 'Museums', 'Culture (Arts)', 'Finances', 'Budgets and Budgeting', 'Weiss, Daniel H', 'de Blasio, Bill', 'New York City', 'Prices (Fares, Fees and Rates)']",3,Culture,21,2017-04-26 14:39:34,Art & Design,"Despite its history as a public institution with free entry to all, the museum is considering a mandatory charge to help address budget deficits.",The New York Times,News,https://www.nytimes.com/2017/04/26/arts/design/met-museum-in-quiet-talks-with-city-weighs-an-admission-fee.html
,5900b4877c459f24986dc35d,967,By JOE DRAPE and BROOKS BARNES,article,"ESPN, Its Brand Lagging, Sheds Several Big Names","['ESPN', 'Layoffs and Job Reductions', 'Television', 'News and News Media', 'Athletics and Sports', 'Dilfer, Trent', 'Kanell, Danny']",3,Sports,8,2017-04-26 14:53:53,Unknown,"Trent Dilfer, Jayson Stark and Ed Werder were among the numerous big names laid off.",The New York Times,News,https://www.nytimes.com/2017/04/26/sports/espn-layoffs.html
,5900b7fd7c459f24986dc36e,243,By DAVID W. DUNLAP,article,"Some Boys Celebrated the War, Others Were Prisoners of It","['Prisoners of War', 'New York Times', 'Fifth Avenue (Manhattan, NY)', 'World War I (1914-18)']",3,Insider,0,2017-04-26 15:08:39,Unknown,"While the Junior Naval Scouts encouraged enlistment in New York City, young German soldiers in France reached the end of their fighting days.",The New York Times,News,https://www.nytimes.com/2017/04/26/insider/some-boys-celebrated-the-war-others-were-prisoners-of-it.html
,5900c06b7c459f24986dc391,1630,By JULIE HIRSCHFELD DAVIS and ALAN RAPPEPORT,article,Tax Overhaul Would Aid Wealthiest,"['Income Tax', 'Federal Taxes (US)', 'Federal Budget (US)', 'Trump, Donald J', 'United States Politics and Government']",3,National,1,2017-04-26 15:44:36,Politics,"President Trump on Wednesday proposed sharp reductions in both individual and corporate income tax rates, and also called for the elimination of most itemized tax deductions.",The New York Times,News,https://www.nytimes.com/2017/04/26/us/politics/trump-tax-cut-plan.html
,5900cd397c459f24986dc3c2,2627,By BRUCE WEBER,article,"Jonathan Demme, Oscar-Winning Director, Is Dead at 73","['Demme, Jonathan', 'Movies', 'Deaths (Obituaries)']",3,Culture,24,2017-04-26 16:39:13,Unknown,"Mr. Demme, an auteur whose films included documentaries and narrative features, won an Academy Award for “The Silence of the Lambs.”",The New York Times,Obituary (Obit),https://www.nytimes.com/2017/04/26/movies/jonathan-demme-dead-movie-director-oscar-winner.html
,5900d7f77c459f24986dc3ea,200,By NICHOLAS BAKALAR,article,Eat: Diet Soda Tied to Stroke,"['Stroke', 'Dementia', 'Soft Drinks']",3,Science,4,2017-04-26 17:25:08,Unknown,People who drank one to six artificially sweetened drinks a week had a higher risk of stroke or dementia.,The New York Times,News,https://www.nytimes.com/2017/04/26/well/diet-sodas-tied-to-dementia-and-stroke.html
,5900da2f7c459f24986dc3f4,1045,By ANGELICA JADE BASTIÉN,article,‘The Handmaid’s Tale’ Series Premiere Recap: Welcome to Gilead,"['Television', ""The Handmaid's Tale (TV Program)""]",3,Culture,0,2017-04-26 17:34:32,Television,"In some ways, this is the story of a fictional, dystopic future. In others, it could be any moment in the history of female oppression.",The New York Times,Review,https://www.nytimes.com/2017/04/26/arts/television/the-handmaids-tale-hulu-episode-1-recap.html
,5900dfac7c459f24986dc403,1173,By CECILIA KANG,article,F.C.C. Head Plots Course To Ease Rules On Internet,"['Federal Communications Commission', 'Net Neutrality', 'Pai, Ajit', 'Regulation and Deregulation of Industry', 'Computers and the Internet']",3,Business,1,2017-04-26 17:57:55,Unknown,"The chairman, Ajit Pai, said high-speed internet service should no longer be treated like a public utility with strict rules but should largely be left to police itself.",The New York Times,News,https://www.nytimes.com/2017/04/26/technology/net-neutrality.html
,5900eefb7c459f24986dc43d,231,By NICHOLAS BAKALAR,article,Heart: Beer and Arrhythmias,"['Heart', 'Beer', 'Alcoholic Beverages']",3,Well,4,2017-04-26 19:03:17,Eat,German scientists used Oktoberfest to show that moderate social drinking may lead to arrhythmias.,The New York Times,News,https://www.nytimes.com/2017/04/26/well/eat/beer-drinkers-may-develop-irregular-heart-rhythms.html
,5900f8e47c459f24986dc461,1281,By MARK LANDLER and BINYAMIN APPELBAUM,article,Trump Tells Foreign Leaders That Nafta Can Stay for Now,"['Trump, Donald J', 'North American Free Trade Agreement', 'United States Politics and Government', 'International Trade and World Market', 'Executive Orders and Memorandums', 'Canada', 'Mexico', 'United States International Relations']",3,Business,14,2017-04-26 19:45:35,Politics,"In evening telephone calls with the president of Mexico and the prime minister of Canada, President Trump said he would quickly start the process of renegotiating Nafta — not end it.",The New York Times,News,https://www.nytimes.com/2017/04/26/us/politics/nafta-executive-order-trump.html
,5900ff3a7c459f24986dc472,517,By LAURA COLLINS-HUGHES,article,"To Be or Not to Be? Oh, Who Cares, Anyway?","['Theater', 'Hamlet. A Version (Play)', 'Akunin, Boris', 'Red Lab Productions', 'Roust Theater Co', 'Gachechiladze, Irina', 'Shakespeare, William']",3,Weekend,4,2017-04-26 20:12:36,Unknown,"Boris Akunin’s take on Shakespeare’s broody prince is full of intrigue, but it often feels like a “Hamlet” highlight reel.",The New York Times,Review,https://www.nytimes.com/2017/04/26/theater/review-to-be-or-not-to-be-oh-who-cares-a-different-hamlet.html
,5901075c7c459f24986dc48c,742,By NEIL IRWIN,article,"Who Wins,  Who Loses  In Details  Of the Plan","['Income Tax', 'Federal Taxes (US)', 'Tax Credits, Deductions and Exemptions', 'Corporate Taxes', 'Trump, Donald J', 'California']",3,Upshot,16,2017-04-26 20:47:15,Unknown,"The plan lacks many details, but one group of losers seems to be upper-middle-income people in blue states.",The New York Times,News,https://www.nytimes.com/2017/04/26/upshot/winners-and-losers-in-the-trump-tax-plan.html
,590117837c459f24986dc4ca,822,By NICHOLAS KRISTOF,article,This Isn’t  Tax Policy;  It’s a Heist,"['Corporate Taxes', 'Federal Taxes (US)', 'Income Tax', 'Trump, Donald J', 'United States Politics and Government', 'Income Inequality', 'Inheritance and Estate Taxes', 'Alternative Minimum Tax']",3,OpEd,27,2017-04-26 21:56:13,Unknown,"For all of the president’s talk of helping ordinary Americans, they’re not the big beneficiaries of his plan.",The New York Times,Op-Ed,https://www.nytimes.com/2017/04/26/opinion/trumps-tax-plan-a-gift-to-zillionaires-like-him.html
,590131db7c459f24986dc50d,767,By MARGOT SANGER-KATZ,article,What Won Over Caucus of Hard-Liners,"['Health Insurance and Managed Care', 'House Freedom Caucus', 'States (US)', 'Law and Legislation', 'House of Representatives', 'Republican Party']",0,Upshot,22,2017-04-26 23:48:15,Unknown,There are three rules that states could apply to waive in the newest proposed revision to the Republicans’ health care plan.,The New York Times,News,https://www.nytimes.com/2017/04/26/upshot/what-changed-in-the-health-repeal-plan-to-win-over-the-freedom-caucus.html
,590131e77c459f24986dc50e,898,By NICHOLAS DIRKS,article,Unknown,"['Freedom of Speech and Expression', 'Demonstrations, Protests and Riots', 'First Amendment (US Constitution)', 'University of California, Berkeley', 'Coulter, Ann', 'Berkeley (Calif)']",3,OpEd,0,2017-04-26 23:48:47,Unknown,The college has become a magnet for groups who seek to use the site of the birth of the Free Speech Movement as a staging ground for violence and disruption.,The New York Times,Op-Ed,https://www.nytimes.com/2017/04/26/opinion/berkeley-is-under-attack-from-both-sides.html
,590134897c459f24986dc511,83,By BOB CASTRO,article,The Smile Didn’t Mean What He Thought,"['New York City', 'Subways']",0,Metro,21,2017-04-27 00:00:04,Unknown,Misinterpreting a friendly glance on the subway.,The New York Times,Brief,https://www.nytimes.com/2017/04/26/nyregion/metropolitan-diary-the-smile-didnt-mean-what-he-thought.html
,59013d9a7c459f24986dc521,730,By THE EDITORIAL BOARD,article,Mr. Trump’s Comic Tax Plan,"['Trump, Donald J', 'Income Tax', 'Federal Taxes (US)', 'Corporate Taxes', 'Cohn, Gary D', 'Mnuchin, Steven T', 'United States Politics and Government']",3,Editorial,26,2017-04-27 00:38:35,Unknown,"Take a gigantic gift for the rich and, just to provide cover, throw in a few crumbs for average families.",The New York Times,Editorial,https://www.nytimes.com/2017/04/26/opinion/trumps-laughable-plan-to-cut-his-own-taxes.html
